subject,group,channel,mse_norm,mse_phys
sub-063,C,Fp2,0.4104820191860199,3.8835617031846944e-10
sub-063,C,P3,0.4973514676094055,4.743365156294982e-10
sub-063,C,P4,0.641258180141449,6.140472341715801e-10
sub-064,C,Fp1,0.6172617673873901,7.633960161234182e-10
sub-064,C,Fp2,0.3790430426597595,4.754980907817017e-10
sub-064,C,P3,0.4757315516471863,6.493993243047042e-10
sub-064,C,P4,0.46603649854660034,6.153147000134779e-10
sub-065,C,Fp1,0.6163357496261597,6.830483514772618e-10
sub-065,C,Fp2,0.30924052000045776,3.328294147408712e-10
sub-065,C,P3,0.3750174641609192,4.0381787694435483e-10
sub-065,C,P4,0.3846132755279541,4.104191256766081e-10
sub-066,F,Fp1,0.856617271900177,9.473749327335563e-10
sub-066,F,Fp2,1.107053518295288,1.3419873607756523e-09
sub-066,F,P3,0.5057286024093628,5.612755700937957e-10
sub-066,F,P4,0.809473991394043,8.750042914293993e-10
sub-067,F,Fp1,0.9168422818183899,1.1554645841008372e-09
sub-067,F,Fp2,0.8610544204711914,1.0489916888829755e-09
sub-067,F,P3,0.543822169303894,5.736737468793904e-10
sub-067,F,P4,0.5225647687911987,5.255186692112481e-10
sub-068,F,Fp1,0.8006107211112976,8.40255035173818e-10
sub-068,F,Fp2,0.9304935336112976,9.516940009309948e-10
sub-068,F,P3,0.9105015993118286,9.51506793889992e-10
sub-068,F,P4,0.26469457149505615,2.8485981395097507e-10
sub-069,F,Fp1,0.7237868309020996,7.166966645840035e-10
sub-069,F,Fp2,0.8051360249519348,7.298469588734099e-10
sub-069,F,P3,1.1762421131134033,1.2108214277140842e-09
sub-069,F,P4,1.1125428676605225,1.1074399448240065e-09
sub-070,F,Fp1,0.3327244520187378,3.190078891774805e-10
sub-070,F,Fp2,0.333365261554718,3.1716151222439907e-10
sub-070,F,P3,0.4087446630001068,3.927634406589965e-10
sub-070,F,P4,0.32643797993659973,3.1763108793236426e-10
sub-071,F,Fp1,0.6255542039871216,6.819886781642556e-10
sub-071,F,Fp2,0.5633956789970398,5.375708116490256e-10
